sensor_id,09/01/2013,09/02/2013,09/03/2013,09/04/2013,09/05/2013,09/06/2013,09/07/2013,09/08/2013,09/09/2013,09/10/2013,09/11/2013,09/12/2013,09/13/2013,09/14/2013,09/15/2013,09/16/2013,09/17/2013,09/18/2013,09/19/2013,09/20/2013,09/21/2013,09/22/2013,09/23/2013,09/24/2013,09/25/2013,09/26/2013,09/27/2013,09/28/2013,09/29/2013,09/30/2013,
746,609.666667,620.333333,1492.333333,1578.000000,1590.666667,1451.666667,1125.666667,677.000000,1571.000000,1597.666667,1607.000000,1604.666667,1466.666667,1125.333333,715.666667,1552.000000,1867.333333,1612.000000,1635.000000,1478.333333,1116.333333,669.000000,1486.666667,1555.666667,1604.000000,1618.666667,1447.666667,1109.666667,689.333333,1527.666667,
747,262.333333,189.000000,742.666667,836.333333,805.333333,812.333333,456.000000,298.000000,807.000000,798.000000,787.333333,758.333333,812.000000,457.000000,298.333333,772.000000,475.666667,782.333333,772.333333,790.333333,432.666667,296.666667,734.333333,775.333333,760.000000,796.666667,771.333333,426.666667,290.666667,757.666667,
748,316.333333,200.000000,526.333333,615.666667,578.000000,623.000000,466.666667,354.666667,608.666667,600.333333,565.000000,570.333333,655.000000,485.000000,337.666667,552.000000,565.666667,571.000000,524.333333,667.666667,480.000000,323.000000,580.666667,615.333333,607.333333,627.666667,658.000000,477.000000,346.000000,575.333333,
749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
750,195.000000,168.333333,453.000000,468.000000,478.000000,471.333333,304.333333,186.000000,441.000000,478.000000,469.000000,163.000000,nan,312.666667,184.000000,452.333333,453.333333,493.666667,472.666667,500.000000,320.000000,187.666667,466.666667,469.333333,472.666667,409.666667,480.333333,334.666667,180.666667,432.666667,
751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
753,2182.333333,1822.666667,3433.666667,3477.666667,3597.333333,3623.000000,3153.666667,2097.000000,3435.333333,3493.333333,3583.666667,3516.333333,3736.333333,3397.333333,2142.333333,3367.000000,3431.333333,3473.666667,3558.666667,3621.666667,3217.000000,2088.000000,3413.666667,3435.333333,3499.666667,3186.000000,3692.000000,3345.666667,2148.000000,3375.333333,
754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
756,109.666667,82.333333,579.333333,503.000000,453.000000,502.666667,185.333333,116.000000,440.666667,493.666667,508.333333,291.000000,nan,nan,101.666667,489.666667,504.333333,484.666667,503.000000,435.333333,167.666667,113.000000,495.000000,505.000000,494.000000,502.000000,384.666667,174.666667,119.000000,487.000000,
757,309.000000,287.333333,750.000000,778.000000,778.333333,752.000000,525.333333,335.333333,688.333333,785.333333,824.666667,208.000000,nan,523.000000,320.333333,774.000000,797.000000,806.000000,815.666667,800.000000,515.333333,331.333333,766.000000,750.333333,761.000000,776.000000,788.333333,481.666667,315.666667,791.000000,
758,1120.000000,907.333333,2932.333333,2841.666667,2936.333333,2890.666667,1620.333333,1263.333333,2920.666667,2921.333333,2924.333333,2900.666667,2977.333333,1748.333333,1241.333333,2871.666667,3042.333333,2907.666667,2920.666667,2916.333333,1785.666667,1254.333333,2864.333333,2934.333333,3057.666667,2962.000000,2998.000000,1657.333333,1230.666667,2901.000000,
759,934.333333,791.333333,2030.333333,2047.000000,2160.666667,2036.666667,1499.333333,1079.000000,2022.666667,2132.666667,2091.333333,2056.000000,2032.000000,1514.666667,1011.000000,1998.000000,1291.333333,2261.666667,2080.000000,2046.333333,1558.666667,982.000000,1970.666667,2108.666667,1998.333333,2087.000000,2059.666667,1607.666667,951.333333,2032.666667,
760,685.000000,544.333333,1714.333333,1750.333333,1693.000000,1678.000000,943.333333,738.000000,1714.666667,1769.000000,1714.666667,1708.666667,1726.333333,1000.666667,630.000000,1642.000000,1755.000000,1664.333333,1696.666667,1692.333333,1009.666667,723.666667,1598.333333,1701.000000,1735.666667,1674.333333,1722.666667,947.000000,723.333333,1682.000000,
761,745.333333,570.333333,2015.333333,2068.666667,2151.333333,2016.000000,1283.333333,817.666667,2015.666667,2067.000000,2038.333333,2107.000000,2093.333333,1262.000000,742.333333,1978.333333,1672.000000,2060.666667,2061.333333,1992.000000,1293.666667,755.333333,1990.666667,2086.333333,2064.000000,2074.000000,1999.333333,1340.000000,715.333333,2014.333333,
762,324.333333,255.666667,363.000000,415.000000,398.666667,373.666667,304.666667,221.000000,358.333333,382.000000,389.333333,74.000000,nan,299.666667,241.000000,386.666667,396.666667,411.000000,398.666667,378.666667,296.333333,240.000000,386.000000,342.666667,379.333333,445.333333,377.666667,299.000000,264.666667,338.666667,
763,336.666667,198.333333,248.666667,245.000000,298.666667,396.333333,453.333333,253.333333,260.000000,242.000000,248.333333,299.000000,435.666667,501.333333,257.666667,273.333333,240.000000,261.333333,268.000000,364.666667,497.333333,264.333333,278.666667,271.666667,281.333333,308.333333,393.333333,581.666667,280.666667,272.666667,
764,2103.333333,1815.333333,2833.666667,2866.666667,3044.666667,3017.333333,2949.333333,2404.333333,3224.666667,3240.000000,3332.000000,3030.666667,3064.333333,3421.666667,2437.000000,3252.000000,3203.333333,3280.333333,3367.333333,3430.333333,3044.000000,2085.000000,3288.333333,3350.333333,2975.333333,2902.000000,3084.666667,3612.666667,2552.000000,3241.333333,
765,90.333333,81.666667,228.666667,226.000000,239.000000,243.666667,139.000000,97.666667,224.000000,239.333333,226.333333,128.000000,nan,145.000000,122.000000,246.333333,224.000000,221.333333,234.666667,200.666667,137.000000,98.666667,211.666667,223.333333,241.333333,235.666667,228.333333,146.666667,98.666667,226.666667,
766,106.666667,95.333333,291.666667,304.666667,313.333333,292.000000,140.333333,115.666667,283.666667,314.666667,308.666667,232.000000,nan,159.000000,121.000000,293.000000,293.333333,297.333333,302.000000,235.000000,152.000000,121.666667,288.333333,317.000000,297.000000,248.333333,289.000000,141.000000,118.666667,291.000000,
767,326.666667,202.666667,244.333333,246.333333,293.333333,397.000000,473.666667,261.333333,252.666667,242.666667,238.333333,291.000000,434.666667,497.000000,259.666667,268.000000,241.000000,252.000000,267.666667,364.666667,486.666667,268.666667,272.666667,256.666667,276.333333,303.666667,378.666667,592.000000,284.000000,270.333333,
768,2207.333333,1922.666667,3115.333333,3155.333333,3332.000000,3288.666667,3100.333333,2199.333333,3111.666667,3181.666667,3263.333333,3205.666667,3342.666667,3220.333333,2257.666667,3150.666667,3117.666667,3202.666667,3273.333333,3348.333333,3209.666667,2201.333333,3154.333333,3232.666667,3243.666667,3202.000000,3338.333333,3403.000000,2304.333333,3125.333333,
769,407.666667,445.000000,1235.333333,1042.333333,1120.000000,1091.000000,644.000000,438.333333,1222.333333,1020.000000,960.333333,1088.000000,971.333333,687.000000,435.666667,1119.333333,1052.666667,938.000000,1065.666667,880.000000,680.666667,470.666667,1032.333333,1020.666667,996.666667,1077.666667,872.333333,648.333333,434.666667,1005.000000,
770,2406.666667,2339.666667,5003.666667,5037.333333,4939.000000,4908.333333,3580.666667,2595.000000,5061.333333,5024.000000,4991.333333,4989.000000,4921.000000,3579.000000,2606.333333,4744.333333,4865.333333,4886.666667,4841.333333,4664.000000,3610.666667,2620.666667,4776.666667,4845.666667,4785.666667,4988.666667,4707.666667,3515.000000,2583.000000,4878.333333,
771,408.666667,446.333333,1233.666667,1043.333333,1107.333333,1084.000000,639.000000,442.333333,1217.333333,1022.333333,961.333333,1065.333333,971.000000,699.666667,438.000000,1122.333333,1048.000000,935.333333,1057.666667,882.666667,694.333333,479.666667,1022.666667,1017.333333,990.333333,1074.333333,886.333333,655.666667,443.000000,1011.000000,
772,2189.000000,2151.333333,4459.333333,4492.333333,4419.333333,4332.333333,3215.000000,2328.000000,4532.666667,4461.666667,4443.666667,4445.000000,4360.333333,3233.333333,2338.333333,4241.666667,4344.666667,4352.000000,4352.333333,4147.333333,3237.333333,2351.000000,4260.666667,4343.333333,4264.000000,4414.000000,4216.333333,3155.000000,2325.666667,4386.666667,
773,234.666667,186.000000,506.000000,502.000000,490.666667,502.666667,337.666667,258.000000,467.000000,503.333333,492.333333,239.000000,nan,342.333333,267.333333,467.666667,482.000000,479.333333,474.666667,478.000000,343.000000,253.666667,473.333333,479.666667,475.666667,558.333333,483.333333,341.333333,258.333333,468.000000,
774,199.666667,180.333333,341.666667,364.000000,383.000000,369.333333,301.333333,198.333333,333.000000,340.000000,363.666667,181.000000,nan,332.666667,220.666667,329.000000,346.333333,369.333333,370.333333,375.666667,321.666667,218.333333,350.666667,359.000000,382.666667,354.333333,379.000000,308.333333,176.666667,339.000000,
775,335.333333,211.333333,236.000000,236.333333,283.666667,378.000000,466.000000,264.333333,250.333333,238.000000,230.333333,292.333333,427.666667,510.666667,262.000000,262.000000,228.000000,248.666667,260.333333,353.000000,489.666667,272.000000,267.333333,253.666667,269.000000,283.333333,371.333333,599.666667,285.333333,265.000000,
776,1982.333333,1699.666667,2716.000000,2652.000000,2836.333333,2694.000000,2703.333333,1915.000000,2697.666667,2730.666667,2823.333333,2765.000000,2955.666667,2829.666667,1980.666667,2775.000000,2690.333333,2778.000000,2839.333333,2905.333333,2811.666667,1934.333333,2770.666667,2812.333333,2816.000000,2797.000000,2933.333333,3004.666667,2063.000000,2749.333333,
777,121.333333,114.666667,273.666667,263.333333,265.000000,269.666667,192.333333,127.333333,261.666667,246.000000,252.666667,135.000000,nan,181.000000,133.666667,250.000000,265.000000,250.666667,253.666667,264.666667,199.000000,126.000000,268.666667,275.000000,268.333333,262.666667,278.000000,216.333333,122.000000,271.000000,
778,242.000000,236.000000,462.666667,476.333333,497.000000,470.000000,336.666667,212.666667,435.000000,467.333333,467.666667,274.000000,nan,332.333333,220.666667,441.666667,448.000000,459.666667,493.666667,464.000000,350.333333,229.333333,443.000000,478.666667,470.333333,399.666667,473.333333,334.000000,212.000000,477.333333,
779,3570.000000,3187.333333,4513.000000,4571.666667,4691.000000,4587.333333,4282.666667,3353.333333,4455.000000,4549.666667,4558.666667,4667.000000,4569.000000,4350.000000,3352.333333,5233.666667,4707.000000,4577.666667,4479.000000,5015.666667,4628.666667,3136.000000,5972.333333,6010.000000,6317.333333,4826.000000,4764.666667,4422.333333,3438.000000,4617.666667,
780,3405.666667,2945.666667,5664.333333,5810.666667,5815.333333,5664.666667,4706.000000,3471.333333,5858.000000,5850.666667,5813.333333,5788.333333,5759.000000,4667.666667,3358.000000,6834.333333,6256.333333,5660.000000,5649.666667,6196.666667,6240.333333,4138.333333,7853.000000,7769.333333,8044.333333,5782.000000,5833.666667,4768.000000,3370.666667,5745.333333,
781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
787,795.333333,571.666667,1415.333333,1478.666667,1502.666667,1360.666667,1098.000000,628.000000,1488.333333,1505.666667,1517.000000,1517.333333,1376.000000,1085.333333,680.000000,1466.000000,1643.333333,1535.333333,1532.666667,1389.000000,1076.000000,648.666667,1423.000000,1476.666667,1501.333333,1514.666667,1345.666667,1073.000000,662.333333,1433.666667,
788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
792,157.000000,108.333333,242.333333,274.666667,271.666667,264.666667,200.333333,107.333333,192.000000,287.666667,217.000000,271.000000,278.666667,232.666667,125.000000,208.666667,235.666667,207.666667,238.000000,254.666667,204.000000,117.666667,273.000000,249.000000,272.000000,240.333333,246.333333,192.000000,91.000000,192.000000,
793,81.666667,46.000000,106.000000,118.000000,111.333333,112.000000,70.000000,95.000000,98.666667,101.333333,115.333333,118.666667,nan,nan,nan,nan,nan,118.333333,130.666667,125.000000,75.333333,89.000000,111.666667,119.666667,111.666667,102.666667,114.000000,74.000000,79.000000,nan,
794,304.333333,257.333333,869.333333,831.000000,804.333333,868.000000,494.666667,310.000000,806.333333,794.666667,731.666667,810.666667,721.666667,528.000000,327.000000,746.666667,802.666667,723.333333,769.666667,699.000000,585.666667,303.333333,846.333333,796.000000,796.000000,990.333333,740.333333,508.000000,314.333333,751.000000,
795,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
796,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
797,316.333333,269.000000,900.666667,861.333333,822.000000,887.666667,512.333333,323.333333,804.666667,815.666667,751.333333,832.000000,742.000000,540.333333,340.333333,751.666667,841.000000,741.666667,780.333333,713.333333,606.666667,322.333333,868.666667,803.000000,824.333333,1023.000000,753.666667,527.333333,323.666667,758.000000,
798,224.000000,169.666667,361.666667,390.333333,397.333333,414.333333,325.000000,166.666667,322.666667,406.333333,344.000000,394.666667,449.000000,379.666667,194.000000,345.000000,358.333333,338.333333,380.666667,399.666667,327.333333,180.000000,405.666667,390.333333,409.333333,390.000000,419.666667,330.000000,157.333333,320.666667,
799,228.666667,207.333333,273.000000,316.333333,305.333333,320.333333,266.666667,223.666667,263.666667,276.666667,287.000000,297.000000,nan,nan,nan,nan,272.000000,317.333333,316.333333,328.666667,283.666667,229.333333,297.000000,277.666667,308.000000,313.000000,297.000000,255.333333,203.333333,nan,
800,2566.000000,2389.666667,5433.666667,5480.333333,5557.333333,5615.666667,3984.666667,2494.666667,5356.000000,5443.333333,5605.000000,5539.333333,5647.000000,4061.666667,2617.666667,4910.333333,4715.333333,5625.666667,5279.000000,5694.000000,4106.666667,2675.000000,5530.666667,5631.666667,5552.666667,5680.333333,5686.333333,4002.333333,2593.000000,5365.666667,
801,216.666667,165.666667,360.000000,389.666667,392.333333,407.666667,320.333333,163.000000,323.333333,404.333333,347.666667,395.333333,440.333333,374.000000,190.333333,346.000000,355.666667,340.000000,384.666667,406.000000,327.000000,178.666667,407.333333,391.666667,409.333333,386.666667,416.666667,327.000000,157.000000,429.666667,
802,317.333333,270.333333,899.333333,854.333333,810.000000,889.666667,511.333333,321.666667,792.666667,811.000000,754.000000,826.000000,741.333333,547.666667,339.666667,752.333333,826.333333,744.000000,781.000000,718.333333,608.000000,326.333333,872.333333,809.666667,823.000000,1022.333333,754.666667,527.000000,329.333333,942.333333,
803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
804,159.000000,120.000000,236.333333,283.000000,272.333333,269.666667,199.666667,111.000000,193.333333,288.666667,216.333333,273.333333,274.666667,231.333333,127.666667,209.000000,236.333333,208.666667,229.000000,258.333333,204.666667,119.000000,275.666667,257.000000,267.333333,236.000000,243.000000,190.333333,94.000000,222.000000,
805,278.000000,226.000000,640.666667,633.666667,618.666667,653.666667,448.666667,283.666667,605.000000,581.666667,543.333333,622.333333,574.666667,467.333333,292.666667,581.000000,598.000000,546.666667,569.666667,554.000000,526.000000,289.333333,624.000000,598.000000,573.333333,711.000000,583.000000,458.000000,292.666667,551.666667,
806,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
807,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
809,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
810,27.333333,16.333333,748.333333,100.666667,106.000000,119.333333,43.000000,23.000000,95.333333,92.000000,96.666667,108.666667,113.000000,35.666667,25.666667,102.666667,91.333333,100.333333,102.000000,103.333333,36.000000,25.666667,102.666667,115.000000,108.333333,113.333333,105.666667,42.333333,24.333333,108.666667,
811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
816,983.000000,879.666667,2506.666667,2521.333333,2452.666667,2486.000000,1241.000000,1011.666667,2493.666667,2590.333333,2484.000000,2403.666667,2450.000000,1354.333333,957.333333,2384.666667,2595.000000,2462.333333,2537.666667,2429.000000,1432.000000,966.000000,2441.000000,2508.333333,2548.000000,2706.666667,2471.000000,1408.000000,969.333333,2717.666667,
817,3244.666667,2774.666667,4489.666667,4538.666667,4697.333333,4573.333333,3924.000000,2972.666667,4342.000000,4465.333333,4388.333333,4672.000000,4567.333333,3671.000000,2765.666667,4398.333333,4471.666667,4454.000000,4579.333333,4669.666667,3987.666667,3407.333333,4484.666667,4561.000000,4657.000000,5192.000000,5186.000000,3888.000000,2799.000000,4995.000000,
818,171.333333,134.666667,2150.333333,2228.333333,2090.000000,2029.333333,509.666667,180.333333,2115.666667,2226.000000,2095.666667,2258.666667,1938.000000,445.000000,191.333333,2145.333333,2321.000000,2107.666667,2114.000000,1710.000000,448.666667,177.666667,2118.000000,2224.000000,2315.666667,2219.666667,1910.333333,430.666667,185.333333,2229.333333,
819,80.333333,61.000000,187.666667,179.333333,179.333333,184.333333,135.666667,92.666667,192.333333,179.000000,203.000000,37.000000,nan,130.666667,82.000000,184.666667,191.666667,198.000000,190.666667,211.333333,120.666667,100.000000,184.333333,168.333333,199.666667,229.666667,168.666667,123.333333,88.000000,204.666667,
820,227.666667,212.333333,974.000000,1031.666667,874.666667,949.000000,406.000000,242.666667,947.666667,903.333333,860.000000,872.333333,791.000000,419.666667,226.333333,870.000000,864.000000,792.333333,816.333333,754.333333,402.333333,237.333333,808.333333,882.333333,859.333333,836.333333,753.666667,441.333333,233.666667,781.000000,
821,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
822,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
823,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
824,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
825,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
826,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
827,175.333333,127.666667,265.666667,264.333333,268.000000,270.333333,305.666667,180.000000,276.000000,271.000000,250.333333,229.666667,282.666667,332.666667,192.333333,147.000000,263.000000,257.000000,258.000000,262.666667,nan,nan,nan,nan,nan,265.666667,292.666667,350.333333,195.333333,256.333333,
828,284.000000,258.000000,642.666667,667.666667,667.000000,625.333333,356.000000,209.000000,631.666667,662.333333,646.000000,706.000000,nan,nan,nan,nan,nan,663.333333,682.666667,600.000000,343.000000,200.666667,666.666667,654.333333,677.333333,740.000000,618.666667,325.333333,202.333333,nan,
829,96.666667,76.666667,190.333333,192.000000,202.333333,196.666667,134.000000,94.666667,207.333333,180.333333,183.333333,182.000000,nan,nan,nan,nan,nan,185.666667,177.666667,192.000000,147.666667,103.333333,190.000000,174.333333,197.333333,209.000000,195.666667,147.333333,99.333333,nan,
830,2700.333333,2321.666667,4744.000000,4746.000000,4784.333333,4608.666667,3666.666667,2711.333333,4868.666667,4731.666667,4713.666667,4770.333333,4711.000000,3831.000000,2839.000000,4689.333333,4710.000000,4734.000000,4755.000000,4637.666667,3762.333333,2618.666667,5178.000000,5306.000000,5292.000000,5199.000000,5233.666667,3671.333333,2464.000000,5340.333333,
831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,150.333333,298.333333,317.333333,310.666667,427.666667,319.666667,208.333333,158.666667,300.000000,
832,318.000000,235.000000,495.000000,486.666667,504.000000,518.333333,462.666667,329.000000,472.333333,482.000000,479.000000,474.000000,nan,nan,nan,nan,nan,nan,511.333333,541.333333,433.666667,330.000000,460.666667,510.000000,501.333333,491.000000,493.666667,434.666667,320.333333,460.666667,
833,263.000000,202.000000,570.666667,586.666667,673.666667,588.333333,438.666667,295.000000,590.666667,587.000000,624.333333,526.000000,nan,nan,nan,nan,nan,nan,686.666667,636.333333,702.666667,284.333333,641.333333,567.000000,665.666667,692.333333,679.333333,444.666667,291.333333,635.333333,
834,651.000000,512.333333,1247.000000,1220.333333,312.666667,252.333333,234.000000,662.000000,1140.333333,1193.333333,1375.000000,965.666667,nan,nan,nan,nan,nan,nan,1213.000000,1221.000000,926.666667,662.000000,1289.333333,1239.666667,1219.666667,1237.333333,1229.333333,927.000000,616.333333,1136.333333,
835,684.000000,489.000000,1047.333333,1355.666667,1044.666667,1034.000000,843.000000,516.666667,1000.666667,1014.333333,1109.000000,1131.333333,nan,nan,nan,nan,nan,nan,1218.666667,1086.333333,843.333333,546.333333,1033.333333,1046.666667,1086.333333,1082.666667,1063.000000,884.333333,596.000000,1009.666667,
836,289.333333,230.666667,415.666667,413.333333,413.333333,405.666667,307.000000,229.000000,390.666667,418.333333,419.000000,394.000000,nan,nan,nan,nan,nan,nan,404.000000,426.666667,314.000000,222.666667,414.000000,423.666667,442.333333,410.000000,426.000000,319.000000,192.666667,398.666667,
837,125.000000,112.333333,102.333333,106.000000,111.000000,78.666667,98.666667,83.000000,95.666667,nan,67.500000,nan,nan,nan,nan,29.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
838,197.000000,nan,nan,572.000000,364.500000,677.333333,404.000000,307.000000,650.666667,721.000000,638.000000,nan,406.666667,nan,nan,nan,nan,nan,nan,690.333333,464.333333,319.666667,637.666667,610.000000,nan,430.000000,nan,483.000000,286.000000,692.333333,
839,507.333333,313.000000,765.000000,933.333333,998.333333,951.333333,691.666667,561.666667,882.666667,887.333333,1091.666667,965.333333,1058.666667,714.666667,559.333333,982.666667,964.333333,1108.666667,1029.000000,1149.666667,755.333333,592.333333,1019.333333,999.666667,1042.000000,1059.000000,1098.000000,731.666667,620.000000,992.333333,
840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
841,212.000000,160.333333,360.000000,422.000000,393.000000,450.333333,393.333333,nan,471.333333,521.666667,399.333333,372.000000,431.333333,424.333333,273.333333,406.333333,484.000000,412.000000,446.333333,434.333333,415.666667,268.000000,427.000000,408.666667,405.000000,401.666667,454.333333,427.000000,250.666667,417.666667,
